FMAP_INNB,VDPT_YR,PNU_LNM_CD,LGL_EMD_CD,LGL_EMD_NM,CHG_CFCD,CHG_CFNM,LNM,INTPR_CD,INTPR_NM,INVD_CFCD,INVD_CFNM,ITPINP_DE,RNHST_CD,RNHST_NM,MAPDMC_NO,ND_mean
"08390839","2020","4521032027110460000","45210320",죽산면,"02",변경,1046 도,"02",밭,"03",드론영상,"20201218",,,"35604092",3.95431034441917
"08393654","2020","4521032027109890001","45210320",죽산면,"01",유지,989-1 답,"01",논,"03",드론영상,"20201218",,,"35604092",1.73327263763973
"08393673","2020","4521032027109880002","45210320",죽산면,"01",유지,988-2 답,"01",논,"03",드론영상,"20201218",,,"35604092",18.0503932634989
"08393687","2020","4521032027109880001","45210320",죽산면,"01",유지,988-1 답,"01",논,"03",드론영상,"20201218",,,"35604092",61.0221415181314
"08393641","2020","4521032027109870005","45210320",죽산면,"01",유지,987-5 답,"01",논,"03",드론영상,"20201218",,,"35604092",16.8668576478958
"08393647","2020","4521032027109870004","45210320",죽산면,"01",유지,987-4 답,"01",논,"03",드론영상,"20201218",,,"35604092",53.4784965515137
"08393659","2020","4521032027109870003","45210320",죽산면,"01",유지,987-3 답,"01",논,"03",드론영상,"20201218",,,"35604092",55.2514139322134
"08393671","2020","4521032027109870002","45210320",죽산면,"01",유지,987-2 답,"01",논,"03",드론영상,"20201218",,,"35604092",61.39749792099
"08393682","2020","4521032027109870001","45210320",죽산면,"01",유지,987-1 답,"01",논,"03",드론영상,"20201218",,,"35604092",61.2828407007105
"08393651","2020","4521032027109860006","45210320",죽산면,"01",유지,986-6 답,"01",논,"03",드론영상,"20201218",,,"35604092",39.8058551065624
"08393679","2020","4521032027109860005","45210320",죽산면,"01",유지,986-5 답,"01",논,"03",드론영상,"20201218",,,"35604092",1.64870840554335
"08371183","2020","4521032027109860003","45210320",죽산면,"01",유지,986-3 답,"01",논,"03",드론영상,"20201218",,,"35604092",1.94636997580528
"08393689","2020","4521032027109860002","45210320",죽산면,"01",유지,986-2 답,"01",논,"03",드론영상,"20201218",,,"35604092",1.73930707047967
"08393706","2020","4521032027109860001","45210320",죽산면,"01",유지,986-1 답,"01",논,"03",드론영상,"20201218",,,"35604092",2.13735796559242
"08388991","2020","4521032027109850005","45210320",죽산면,"01",유지,985-5 답,"01",논,"03",드론영상,"20201218",,,"35604093",13.9718732283666
"08389025","2020","4521032027109850004","45210320",죽산면,"01",유지,985-4 답,"01",논,"03",드론영상,"20201218",,,"35604093",66.1073293865852
"08391353","2020","4521032027109850002","45210320",죽산면,"01",유지,985-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",56.8007829645847
"08395067","2020","4521032027109850001","45210320",죽산면,"01",유지,985-1 답,"01",논,"03",드론영상,"20201218",,,"35604093",48.9010254460938
"08395003","2020","4521032027109850001","45210320",죽산면,"02",변경,985-1 답,"04",시설,"03",드론영상,"20201218",,,"35604093",1.89682513475418
"08388986","2020","4521032027109840006","45210320",죽산면,"01",유지,984-6 답,"01",논,"03",드론영상,"20201218",,,"35604093",49.6655143260956
"08455984","2020","4521032027109840004","45210320",죽산면,"01",유지,984-4 답,"01",논,"03",드론영상,"20201218",,,"35604093",59.6048977851868
"08389022","2020","4521032027109840003","45210320",죽산면,"01",유지,984-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",62.9720762252808
"08391349","2020","4521032027109840002","45210320",죽산면,"01",유지,984-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",63.7242200932604
"08391367","2020","4521032027109840001","45210320",죽산면,"01",유지,984-1 답,"01",논,"03",드론영상,"20201218",,,"35604093",36.5372018999524
"08388898","2020","4521032027109830004","45210320",죽산면,"01",유지,983-4 답,"01",논,"03",드론영상,"20201218",,,"35604093",61.8629797123097
"08388922","2020","4521032027109830003","45210320",죽산면,"01",유지,983-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",63.7315947314103
"08388938","2020","4521032027109830002","45210320",죽산면,"01",유지,983-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",28.8326005339622
"08388950","2020","4521032027109830001","45210320",죽산면,"01",유지,983-1 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",1.79473922252655
"08455977","2020","4521032027109820005","45210320",죽산면,"02",변경,982-5 답,"02",밭,"03",드론영상,"20201218","02",형상,"35604093",6.29398247173854
"08388997","2020","4521032027109820004","45210320",죽산면,"01",유지,982-4 답,"01",논,"03",드론영상,"20201218",,,"35604093",16.826024266084
"08389010","2020","4521032027109820003","45210320",죽산면,"01",유지,982-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",58.576738913854
"08389028","2020","4521032027109820002","45210320",죽산면,"01",유지,982-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",66.0592389715479
"08391355","2020","4521032027109820001","45210320",죽산면,"01",유지,982-1 답,"01",논,"03",드론영상,"20201218",,,"35604093",35.8605684227414
"08388885","2020","4521032027109810007","45210320",죽산면,"01",유지,981-7 답,"01",논,"03",드론영상,"20201218",,,"35604093",52.9335289259215
"08388870","2020","4521032027109810005","45210320",죽산면,"01",유지,981-5 답,"01",논,"03",드론영상,"20201218",,,"35604093",17.737724288981
"08388889","2020","4521032027109810004","45210320",죽산면,"01",유지,981-4 답,"01",논,"03",드론영상,"20201218",,,"35604093",62.9846392650994
"08388908","2020","4521032027109810003","45210320",죽산면,"01",유지,981-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",66.188636302948
"08388932","2020","4521032027109810002","45210320",죽산면,"01",유지,981-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",36.8807140712937
"08388948","2020","4521032027109810001","45210320",죽산면,"01",유지,981-1 답,"01",논,"03",드론영상,"20201218",,,"35604093",6.02872290372849
"08455981","2020","4521032027109800004","45210320",죽산면,"01",유지,980-4 답,"01",논,"03",드론영상,"20201218",,,"35604093",63.0451769771346
"08389003","2020","4521032027109800003","45210320",죽산면,"01",유지,980-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",35.4385956731336
"08389020","2020","4521032027109800002","45210320",죽산면,"01",유지,980-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",2.3543199934858
"08391346","2020","4521032027109800001","45210320",죽산면,"01",유지,980-1 답,"01",논,"03",드론영상,"20201218",,,"35604093",4.81344084938367
"08388847","2020","4521032027109790006","45210320",죽산면,"01",유지,979-6 답,"01",논,"03",드론영상,"20201218",,,"35604093",61.8669541344714
"08388863","2020","4521032027109790005","45210320",죽산면,"01",유지,979-5 답,"01",논,"03",드론영상,"20201218",,,"35604093",68.0544259700369
"08388881","2020","4521032027109790004","45210320",죽산면,"01",유지,979-4 답,"01",논,"03",드론영상,"20201218",,,"35604093",68.5472880204519
"08370793","2020","4521032027109790003","45210320",죽산면,"01",유지,979-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",66.8872533051864
"08388920","2020","4521032027109790002","45210320",죽산면,"01",유지,979-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",58.6138918113708
"08388937","2020","4521032027109790001","45210320",죽산면,"01",유지,979-1 답,"01",논,"03",드론영상,"20201218",,,"35604093",44.0734170476596
"08388959","2020","4521032027109780006","45210320",죽산면,"01",유지,978-6 답,"01",논,"03",드론영상,"20201218",,,"35604093",41.1486498401279
"08388976","2020","4521032027109780005","45210320",죽산면,"01",유지,978-5 답,"01",논,"03",드론영상,"20201218",,,"35604093",15.9212084270659
"08388988","2020","4521032027109780004","45210320",죽산면,"01",유지,978-4 답,"01",논,"03",드론영상,"20201218",,,"35604093",54.0892409449038
"08388996","2020","4521032027109780003","45210320",죽산면,"01",유지,978-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",62.1861491570106
"08389009","2020","4521032027109780002","45210320",죽산면,"01",유지,978-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",57.6564565326857
"08389026","2020","4521032027109780001","45210320",죽산면,"01",유지,978-1 답,"01",논,"03",드론영상,"20201218",,,"35604093",32.3537344828896
"08388826","2020","4521032027109770006","45210320",죽산면,"01",유지,977-6 답,"01",논,"02",위성영상,"20201218",,,"35604093",44.9610535429235
"08388854","2020","4521032027109770005","45210320",죽산면,"01",유지,977-5 답,"01",논,"03",드론영상,"20201218",,,"35604093",11.8751563753401
"08388871","2020","4521032027109770004","45210320",죽산면,"01",유지,977-4 답,"01",논,"03",드론영상,"20201218",,,"35604093",61.2758049153267
"08388888","2020","4521032027109770003","45210320",죽산면,"01",유지,977-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",39.7105450524224
"08388905","2020","4521032027109770002","45210320",죽산면,"01",유지,977-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",4.93318829437097
"08388928","2020","4521032027109770001","45210320",죽산면,"01",유지,977-1 답,"01",논,"03",드론영상,"20201218",,,"35604093",4.1986671919408
"08388944","2020","4521032027109760000","45210320",죽산면,"01",유지,976 답,"01",논,"03",드론영상,"20201218",,,"35604093",3.2653035506224
"08388967","2020","4521032027109750004","45210320",죽산면,"01",유지,975-4 답,"01",논,"03",드론영상,"20201218",,,"35604093",36.7264280319214
"12680823","2020","4521032027109750003","45210320",죽산면,"01",유지,975-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",52.5101471150175
"08389001","2020","4521032027109750002","45210320",죽산면,"01",유지,975-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",54.419213102219
"08389018","2020","4521032027109750001","45210320",죽산면,"01",유지,975-1 답,"01",논,"03",드론영상,"20201218",,,"35604093",36.4960065561792
"08388811","2020","4521032027109740006","45210320",죽산면,"01",유지,974-6 답,"01",논,"02",위성영상,"20201218",,,"35604093",56.9693065110375
"08388823","2020","4521032027109740003","45210320",죽산면,"01",유지,974-3 답,"01",논,"02",위성영상,"20201218",,,"35604093",51.0364009488014
"08388842","2020","4521032027109740002","45210320",죽산면,"01",유지,974-2 답,"01",논,"02",위성영상,"20201218",,,"35604093",55.8950207435479
"08388859","2020","4521032027109740001","45210320",죽산면,"01",유지,974-1 답,"01",논,"02",위성영상,"20201218",,,"35604093",36.7378775512471
"08388878","2020","4521032027109730002","45210320",죽산면,"01",유지,973-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",33.2624728892531
"08391226","2020","4521032027109730001","45210320",죽산면,"01",유지,973-1 답,"01",논,"03",드론영상,"20201218",,,"35604092",3.4013876685177
"08371894","2020","4521032027109720013","45210320",죽산면,"01",유지,972-13 답,"01",논,"03",드론영상,"20201218",,,"35604092",52.9913289827459
"08388799","2020","4521032027109720012","45210320",죽산면,"01",유지,972-12 답,"01",논,"02",위성영상,"20201218",,,"35604093",2.5573566754659
"12682770","2020","4521032027109720011","45210320",죽산면,"01",유지,972-11 답,"01",논,"02",위성영상,"20201218",,,"35604093",1.99530990421772
"12682771","2020","4521032027109720010","45210320",죽산면,"01",유지,972-10 답,"01",논,"02",위성영상,"20201218",,,"35604092",1.28781875487297
"12682474","2020","4521032027109720009","45210320",죽산면,"01",유지,972-9 답,"01",논,"02",위성영상,"20201218",,,"35604092",1.19100837764286
"12682769","2020","4521032027109720008","45210320",죽산면,"01",유지,972-8 답,"01",논,"03",드론영상,"20201218",,,"35604092",8.37006433237167
"08393342","2020","4521032027109720007","45210320",죽산면,"01",유지,972-7 답,"01",논,"03",드론영상,"20201218",,,"35604092",55.0139106706131
"08393343","2020","4521032027109720006","45210320",죽산면,"01",유지,972-6 답,"01",논,"03",드론영상,"20201218",,,"35604092",51.7822267413139
"08393346","2020","4521032027109720005","45210320",죽산면,"01",유지,972-5 답,"01",논,"03",드론영상,"20201218",,,"35604092",62.8275784209923
"08393347","2020","4521032027109720004","45210320",죽산면,"01",유지,972-4 답,"01",논,"03",드론영상,"20201218",,,"35604092",61.8930058782063
"08393348","2020","4521032027109720003","45210320",죽산면,"01",유지,972-3 답,"01",논,"03",드론영상,"20201218",,,"35604092",50.7162584203189
"08454126","2020","4521032027109720002","45210320",죽산면,"02",변경,972-2 답,"04",시설,"03",드론영상,"20201218",,,"35604092",24.8831977844238
"08456236","2020","4521032027109720001","45210320",죽산면,"01",유지,972-1 답,"01",논,"03",드론영상,"20201218",,,"35604092",45.4227041937411
"08388982","2020","4521032027109710003","45210320",죽산면,"01",유지,971-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",64.3981530773106
"08391234","2020","4521032027109710002","45210320",죽산면,"01",유지,971-2 답,"01",논,"03",드론영상,"20201218",,,"35604092",63.5154614845912
"08391236","2020","4521032027109710001","45210320",죽산면,"01",유지,971-1 답,"01",논,"03",드론영상,"20201218",,,"35604092",57.6108310392925
"08391238","2020","4521032027109700004","45210320",죽산면,"01",유지,970-4 답,"01",논,"03",드론영상,"20201218",,,"35604092",43.341215295451
"08391239","2020","4521032027109700003","45210320",죽산면,"02",변경,970-3 답,"02",밭,"03",드론영상,"20201218","02",형상,"35604092",3.20929687673395
"08391359","2020","4521032027109700003","45210320",죽산면,"02",변경,970-3 답,"04",시설,"03",드론영상,"20201218",,,"35604093",2.44916623830795
"08391240","2020","4521032027109700002","45210320",죽산면,"01",유지,970-2 답,"01",논,"03",드론영상,"20201218",,,"35604092",3.77607056435118
"08391241","2020","4521032027109700001","45210320",죽산면,"01",유지,970-1 답,"01",논,"03",드론영상,"20201218",,,"35604092",5.56682872772217
"08393345","2020","4521032027109690000","45210320",죽산면,"01",유지,969 답,"01",논,"03",드론영상,"20201218",,,"35604092",8.65313148498535
"08391231","2020","4521032027109680003","45210320",죽산면,"01",유지,968-3 답,"01",논,"03",드론영상,"20201218",,,"35604092",37.0884484972273
"08391232","2020","4521032027109680002","45210320",죽산면,"01",유지,968-2 답,"01",논,"03",드론영상,"20201218",,,"35604092",27.2383269948779
"08393351","2020","4521032027109680001","45210320",죽산면,"01",유지,968-1 답,"01",논,"03",드론영상,"20201218",,,"35604092",38.5322040031696
"08393352","2020","4521032027109670005","45210320",죽산면,"01",유지,967-5 답,"01",논,"03",드론영상,"20201218",,,"35604092",11.9711675354929
"08393353","2020","4521032027109670004","45210320",죽산면,"01",유지,967-4 답,"01",논,"03",드론영상,"20201218",,,"35604092",60.2782662433127
"08393628","2020","4521032027109670003","45210320",죽산면,"01",유지,967-3 답,"01",논,"03",드론영상,"20201218",,,"35604092",65.4230157696471
"08393633","2020","4521032027109670002","45210320",죽산면,"01",유지,967-2 답,"01",논,"03",드론영상,"20201218",,,"35604092",38.5455086496141
"08393640","2020","4521032027109670001","45210320",죽산면,"01",유지,967-1 답,"01",논,"03",드론영상,"20201218",,,"35604092",2.81889662681482
"08393349","2020","4521032027109660000","45210320",죽산면,"01",유지,966 답,"01",논,"03",드론영상,"20201218",,,"35604092",2.20978459715843
"08393350","2020","4521032027109650004","45210320",죽산면,"01",유지,965-4 답,"01",논,"03",드론영상,"20201218",,,"35604092",26.5609220465024
"08456253","2020","4521032027109650003","45210320",죽산면,"01",유지,965-3 답,"01",논,"03",드론영상,"20201218",,,"35604092",45.7121850865228
"08391419","2020","4521032027109640006","45210320",죽산면,"01",유지,964-6 답,"01",논,"03",드론영상,"20201218",,,"35604093",36.0087685883045
"08395073","2020","4521032027109640005","45210320",죽산면,"01",유지,964-5 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",58.4424362961127
"08395069","2020","4521032027109640005","45210320",죽산면,"01",유지,964-5 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",63.0928520202637
"08391474","2020","4521032027109640004","45210320",죽산면,"01",유지,964-4 답,"01",논,"03",드론영상,"20201218",,,"35604093",34.6131266096364
"08391497","2020","4521032027109640003","45210320",죽산면,"01",유지,964-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",6.55046301583449
"08391520","2020","4521032027109640002","45210320",죽산면,"01",유지,964-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",4.60611775269111
"08391546","2020","4521032027109640001","45210320",죽산면,"01",유지,964-1 답,"01",논,"03",드론영상,"20201218",,,"35604093",2.90789169073105
"08391242","2020","4521032027109630004","45210320",죽산면,"01",유지,963-4 답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",62.7713830254295
"08391244","2020","4521032027109630003","45210320",죽산면,"01",유지,963-3 답,"01",논,"03",드론영상,"20201218",,,"35604092",56.8902252255654
"08391246","2020","4521032027109630002","45210320",죽산면,"01",유지,963-2 답,"01",논,"03",드론영상,"20201218",,,"35604092",33.8035745678878
"08391249","2020","4521032027109630001","45210320",죽산면,"01",유지,963-1 답,"01",논,"03",드론영상,"20201218",,,"35604092",3.09095431119204
"08393652","2020","4521032027109620002","45210320",죽산면,"01",유지,962-2 답,"01",논,"03",드론영상,"20201218",,,"35604092",32.1129461093382
"08393664","2020","4521032027109620001","45210320",죽산면,"01",유지,962-1 답,"01",논,"03",드론영상,"20201218",,,"35604092",6.39773559570312
"08391438","2020","4521032027109610009","45210320",죽산면,"01",유지,961-9 답,"01",논,"03",드론영상,"20201218",,,"35604093",3.47753903206359
"08391435","2020","4521032027109610008","45210320",죽산면,"01",유지,961-8 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",2.55948988272219
"08391432","2020","4521032027109610007","45210320",죽산면,"01",유지,961-7 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",4.35449545342347
"08391426","2020","4521032027109610006","45210320",죽산면,"01",유지,961-6 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",44.6325147502563
"08391424","2020","4521032027109610005","45210320",죽산면,"01",유지,961-5 답,"01",논,"03",드론영상,"20201218",,,"35604093",55.1243446228352
"08391422","2020","4521032027109610004","45210320",죽산면,"01",유지,961-4 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",55.7079336502973
"08391417","2020","4521032027109610003","45210320",죽산면,"01",유지,961-3 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",56.5027765087459
"08391413","2020","4521032027109610002","45210320",죽산면,"01",유지,961-2 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",56.1272178603255
"08391402","2020","4521032027109610001","45210320",죽산면,"01",유지,961-1 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",42.9584849347239
"08391401","2020","4521032027109600001","45210320",죽산면,"01",유지,960-1 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",53.2587069360833
"08456110","2020","4521032027109590009","45210320",죽산면,"01",유지,959-9 답,"01",논,"03",드론영상,"20201218",,,"35604093",49.8563044174858
"08456109","2020","4521032027109590008","45210320",죽산면,"01",유지,959-8 답,"01",논,"03",드론영상,"20201218",,,"35604093",54.8968788146973
"08456108","2020","4521032027109590007","45210320",죽산면,"01",유지,959-7 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",54.8291797223298
"08456107","2020","4521032027109590006","45210320",죽산면,"01",유지,959-6 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",53.4977448443149
"08456105","2020","4521032027109590005","45210320",죽산면,"01",유지,959-5 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",51.1006857421663
"08456104","2020","4521032027109590004","45210320",죽산면,"01",유지,959-4 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",53.7564826011658
"08456103","2020","4521032027109590003","45210320",죽산면,"01",유지,959-3 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",2.116639316082
"08456102","2020","4521032027109590002","45210320",죽산면,"01",유지,959-2 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",3.50308767785417
"08456101","2020","4521032027109590001","45210320",죽산면,"01",유지,959-1 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",45.8994592715954
"08391486","2020","4521032027109580010","45210320",죽산면,"01",유지,958-10 답,"01",논,"03",드론영상,"20201218",,,"35604093",53.1518626832962
"08391484","2020","4521032027109580009","45210320",죽산면,"01",유지,958-9 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",57.144617497921
"08391480","2020","4521032027109580008","45210320",죽산면,"01",유지,958-8 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",54.9164924224218
"08391472","2020","4521032027109580007","45210320",죽산면,"01",유지,958-7 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",61.4353126214475
"08391468","2020","4521032027109580006","45210320",죽산면,"01",유지,958-6 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",62.2781284098723
"08391466","2020","4521032027109580005","45210320",죽산면,"01",유지,958-5 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",66.211696907326
"08391462","2020","4521032027109580004","45210320",죽산면,"01",유지,958-4 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",68.5171884072793
"08391459","2020","4521032027109580003","45210320",죽산면,"01",유지,958-3 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",66.7576782070861
"08391453","2020","4521032027109580002","45210320",죽산면,"01",유지,958-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",63.5044361815161
"08391450","2020","4521032027109580001","45210320",죽산면,"01",유지,958-1 답,"01",논,"03",드론영상,"20201218",,,"35604093",54.4083575995072
"08391448","2020","4521032027109570015","45210320",죽산면,"01",유지,957-15 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",67.4119772619131
"08391446","2020","4521032027109570014","45210320",죽산면,"01",유지,957-14 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",62.3860385417938
"08391440","2020","4521032027109570013","45210320",죽산면,"01",유지,957-13 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",65.5824015045166
"08391439","2020","4521032027109570012","45210320",죽산면,"01",유지,957-12 답,"01",논,"03",드론영상,"20201218",,,"35604093",58.3109687598976
"08391436","2020","4521032027109570010","45210320",죽산면,"01",유지,957-10 답,"01",논,"03",드론영상,"20201218",,,"35604093",67.6528511047363
"08391433","2020","4521032027109570009","45210320",죽산면,"01",유지,957-9 답,"01",논,"03",드론영상,"20201218",,,"35604093",65.8899913709991
"08391428","2020","4521032027109570008","45210320",죽산면,"01",유지,957-8 답,"01",논,"03",드론영상,"20201218",,,"35604093",60.1977263917314
"08391425","2020","4521032027109570007","45210320",죽산면,"01",유지,957-7 답,"01",논,"03",드론영상,"20201218",,,"35604093",69.0192089875539
"08391421","2020","4521032027109570005","45210320",죽산면,"01",유지,957-5 답,"01",논,"03",드론영상,"20201218",,,"35604093",67.1757863227357
"08391418","2020","4521032027109570004","45210320",죽산면,"01",유지,957-4 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",67.0385672386656
"08391411","2020","4521032027109570003","45210320",죽산면,"01",유지,957-3 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",64.7889869845643
"08391406","2020","4521032027109570002","45210320",죽산면,"01",유지,957-2 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",59.4422007799149
"08391403","2020","4521032027109570001","45210320",죽산면,"01",유지,957-1 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",48.5565249919891
"08391539","2020","4521032027109560010","45210320",죽산면,"01",유지,956-10 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",3.07466434029972
"08391532","2020","4521032027109560009","45210320",죽산면,"01",유지,956-9 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",43.0090848678766
"08391526","2020","4521032027109560008","45210320",죽산면,"01",유지,956-8 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",41.13143194423
"08391522","2020","4521032027109560007","45210320",죽산면,"01",유지,956-7 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",45.7603632001316
"08391519","2020","4521032027109560006","45210320",죽산면,"01",유지,956-6 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",58.3999594187332
"08391516","2020","4521032027109560005","45210320",죽산면,"01",유지,956-5 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",61.3902087741428
"08391518","2020","4521032027109560004","45210320",죽산면,"01",유지,956-4 답,"01",논,"03",드론영상,"20201218",,,"35604093",63.2903692220387
"08391514","2020","4521032027109560003","45210320",죽산면,"01",유지,956-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",64.854791853163
"08391506","2020","4521032027109560002","45210320",죽산면,"01",유지,956-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",62.5697234895494
"08391503","2020","4521032027109560001","45210320",죽산면,"01",유지,956-1 답,"01",논,"03",드론영상,"20201218",,,"35604093",56.1261677091772
"08391498","2020","4521032027109550010","45210320",죽산면,"01",유지,955-10 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",56.2518851611079
"08391490","2020","4521032027109550009","45210320",죽산면,"01",유지,955-9 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",62.3209999601046
"08391487","2020","4521032027109550008","45210320",죽산면,"01",유지,955-8 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",61.4178907076518
"08391485","2020","4521032027109550007","45210320",죽산면,"01",유지,955-7 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",61.0471224188805
"08391482","2020","4521032027109550006","45210320",죽산면,"01",유지,955-6 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",56.648528702405
"08391476","2020","4521032027109550005","45210320",죽산면,"01",유지,955-5 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",57.2015354582604
"08391469","2020","4521032027109550004","45210320",죽산면,"01",유지,955-4 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",55.7344705661138
"08391467","2020","4521032027109550003","45210320",죽산면,"01",유지,955-3 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",58.6768019760356
"08391464","2020","4521032027109550002","45210320",죽산면,"01",유지,955-2 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",57.6495320585039
"08391451","2020","4521032027109550001","45210320",죽산면,"01",유지,955-1 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",44.6206250974577
"08391586","2020","4521032027109540006","45210320",죽산면,"01",유지,954-6 답,"01",논,"03",드론영상,"20201218",,,"35604093",6.07358366085423
"08391580","2020","4521032027109540004","45210320",죽산면,"01",유지,954-4 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",51.5048562950558
"08391575","2020","4521032027109540003","45210320",죽산면,"01",유지,954-3 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",64.0749124444049
"08391572","2020","4521032027109540002","45210320",죽산면,"01",유지,954-2 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",61.0177602975265
"08391558","2020","4521032027109540001","45210320",죽산면,"01",유지,954-1 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",28.7469621375203
"08391541","2020","4521032027109530011","45210320",죽산면,"01",유지,953-11 답,"01",논,"03",드론영상,"20201218",,,"35604093",10.022587351177
"08391560","2020","4521032027109530010","45210320",죽산면,"01",유지,953-10 답,"01",논,"03",드론영상,"20201218",,,"35604093",14.2174769719442
"08391557","2020","4521032027109530009","45210320",죽산면,"01",유지,953-9 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",57.259527896313
"08391550","2020","4521032027109530008","45210320",죽산면,"01",유지,953-8 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",54.8493646358957
"08391544","2020","4521032027109530007","45210320",죽산면,"01",유지,953-7 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",57.3037864334729
"08391540","2020","4521032027109530006","45210320",죽산면,"01",유지,953-6 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",60.9639853514158
"08391537","2020","4521032027109530005","45210320",죽산면,"01",유지,953-5 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",59.7687962635143
"08391534","2020","4521032027109530004","45210320",죽산면,"01",유지,953-4 답,"01",논,"03",드론영상,"20201218","02",형상,"35604093",44.0561638265043
"08391530","2020","4521032027109530003","45210320",죽산면,"01",유지,953-3 답,"01",논,"03",드론영상,"20201218",,,"35604093",8.70729922294617
"08391523","2020","4521032027109530002","45210320",죽산면,"01",유지,953-2 답,"01",논,"03",드론영상,"20201218",,,"35604093",42.4528554015689
